YEAR,Value,ISO3_Code,WB_Code
1996,1632.72469370276,NGA,NY.GDP.PCAP.CD
1995,1271.61617353199,NGA,NY.GDP.PCAP.CD
1994,744.884247151377,NGA,NY.GDP.PCAP.CD
1993,539.573202297542,NGA,NY.GDP.PCAP.CD
1992,508.515905682785,NGA,NY.GDP.PCAP.CD
1991,596.938795710722,NGA,NY.GDP.PCAP.CD
1990,556.376449130902,NGA,NY.GDP.PCAP.CD
2021,2128.60980633198,NIC,NY.GDP.PCAP.CD
2020,1931.61515811642,NIC,NY.GDP.PCAP.CD
2019,1958.62132892996,NIC,NY.GDP.PCAP.CD
2018,2035.16750115975,NIC,NY.GDP.PCAP.CD
2017,2182.61875100395,NIC,NY.GDP.PCAP.CD
2016,2131.68828465802,NIC,NY.GDP.PCAP.CD
2015,2074.45446460028,NIC,NY.GDP.PCAP.CD
2014,1958.36966453366,NIC,NY.GDP.PCAP.CD
2013,1835.43436443315,NIC,NY.GDP.PCAP.CD
2012,1784.69212752824,NIC,NY.GDP.PCAP.CD
2011,1679.71034177231,NIC,NY.GDP.PCAP.CD
2010,1526.56185349171,NIC,NY.GDP.PCAP.CD
2009,1467.08019633408,NIC,NY.GDP.PCAP.CD
2008,1523.68088982295,NIC,NY.GDP.PCAP.CD
2007,1350.38954614622,NIC,NY.GDP.PCAP.CD
2006,1248.17675959909,NIC,NY.GDP.PCAP.CD
2005,1183.30217305152,NIC,NY.GDP.PCAP.CD
2004,1098.62118662335,NIC,NY.GDP.PCAP.CD
2003,1021.35216668794,NIC,NY.GDP.PCAP.CD
2002,1014.3339042591,NIC,NY.GDP.PCAP.CD
2001,1051.874235891,NIC,NY.GDP.PCAP.CD
2000,1017.3124434882,NIC,NY.GDP.PCAP.CD
1999,980.219744675246,NIC,NY.GDP.PCAP.CD
1998,949.155373494771,NIC,NY.GDP.PCAP.CD
1997,912.757397585973,NIC,NY.GDP.PCAP.CD
1996,910.861645917295,NIC,NY.GDP.PCAP.CD
1995,891.779352309996,NIC,NY.GDP.PCAP.CD
1994,849.179331364895,NIC,NY.GDP.PCAP.CD
1993,394.378074021071,NIC,NY.GDP.PCAP.CD
1992,411.473330661786,NIC,NY.GDP.PCAP.CD
1991,349.514318640612,NIC,NY.GDP.PCAP.CD
1990,242.508388735709,NIC,NY.GDP.PCAP.CD
2021,60141.9880911492,NLD,NY.GDP.PCAP.CD
2020,53467.9277413737,NLD,NY.GDP.PCAP.CD
2019,53554.9007491475,NLD,NY.GDP.PCAP.CD
2018,53955.0770024266,NLD,NY.GDP.PCAP.CD
2017,49513.6817346384,NLD,NY.GDP.PCAP.CD
2016,46808.5291492503,NLD,NY.GDP.PCAP.CD
2015,45793.8135434697,NLD,NY.GDP.PCAP.CD
2014,53457.2234864322,NLD,NY.GDP.PCAP.CD
2013,52602.2860520766,NLD,NY.GDP.PCAP.CD
2012,50473.9442002689,NLD,NY.GDP.PCAP.CD
2011,54701.7728030611,NLD,NY.GDP.PCAP.CD
2010,51305.7338533973,NLD,NY.GDP.PCAP.CD
2009,53172.0261581418,NLD,NY.GDP.PCAP.CD
2008,58246.7026905874,NLD,NY.GDP.PCAP.CD
2007,52100.7996285947,NLD,NY.GDP.PCAP.CD
2006,45123.5432406426,NLD,NY.GDP.PCAP.CD
2005,42165.396168388,NLD,NY.GDP.PCAP.CD
2004,40611.3414353091,NLD,NY.GDP.PCAP.CD
2003,35896.7504630706,NLD,NY.GDP.PCAP.CD
2002,29446.5330872868,NLD,NY.GDP.PCAP.CD
2001,26955.7128032278,NLD,NY.GDP.PCAP.CD
2000,26225.1697734149,NLD,NY.GDP.PCAP.CD
1999,28318.7466538357,NLD,NY.GDP.PCAP.CD
1998,27924.281808994,NLD,NY.GDP.PCAP.CD
1997,26744.9601318097,NLD,NY.GDP.PCAP.CD
1996,29063.6236532536,NLD,NY.GDP.PCAP.CD
1995,29301.1940492376,NLD,NY.GDP.PCAP.CD
1994,24682.5866742863,NLD,NY.GDP.PCAP.CD
1993,23156.4404444568,NLD,NY.GDP.PCAP.CD
1992,23939.2173482108,NLD,NY.GDP.PCAP.CD
1991,21764.2144987258,NLD,NY.GDP.PCAP.CD
1990,21322.1944802703,NLD,NY.GDP.PCAP.CD
2021,93072.8925119571,NOR,NY.GDP.PCAP.CD
2020,68340.0181033702,NOR,NY.GDP.PCAP.CD
2019,76430.5889473338,NOR,NY.GDP.PCAP.CD
2018,82792.8427113304,NOR,NY.GDP.PCAP.CD
2017,76131.8384032764,NOR,NY.GDP.PCAP.CD
2016,70867.3609970749,NOR,NY.GDP.PCAP.CD
2015,74809.9658049898,NOR,NY.GDP.PCAP.CD
2014,97666.6951838749,NOR,NY.GDP.PCAP.CD
2013,103553.840134417,NOR,NY.GDP.PCAP.CD
2012,102175.919298374,NOR,NY.GDP.PCAP.CD
2011,101221.813476644,NOR,NY.GDP.PCAP.CD
2010,88163.2085931423,NOR,NY.GDP.PCAP.CD
2009,80347.5700665184,NOR,NY.GDP.PCAP.CD
2008,97503.5407803783,NOR,NY.GDP.PCAP.CD
2007,85502.2677087731,NOR,NY.GDP.PCAP.CD
2006,74434.4996835671,NOR,NY.GDP.PCAP.CD
2005,67047.1704558264,NOR,NY.GDP.PCAP.CD
2004,57768.6980958462,NOR,NY.GDP.PCAP.CD
2003,50250.3298214345,NOR,NY.GDP.PCAP.CD
2002,43170.557174499,NOR,NY.GDP.PCAP.CD
2001,38601.897639231,NOR,NY.GDP.PCAP.CD
2000,38178.2368777076,NOR,NY.GDP.PCAP.CD
1999,36393.2927471088,NOR,NY.GDP.PCAP.CD
1998,34803.4634058738,NOR,NY.GDP.PCAP.CD
1997,36629.0309036621,NOR,NY.GDP.PCAP.CD
1996,37321.9741993473,NOR,NY.GDP.PCAP.CD
1995,34875.7043347536,NOR,NY.GDP.PCAP.CD
1994,29315.8092337732,NOR,NY.GDP.PCAP.CD
1993,27963.6979095744,NOR,NY.GDP.PCAP.CD
1992,30523.9850558974,NOR,NY.GDP.PCAP.CD
1991,28596.9330036444,NOR,NY.GDP.PCAP.CD
1990,28242.981402822,NOR,NY.GDP.PCAP.CD
2021,1252.75076731986,NPL,NY.GDP.PCAP.CD
2020,1154.21517578318,NPL,NY.GDP.PCAP.CD
2019,1203.14294706401,NPL,NY.GDP.PCAP.CD
2018,1179.19843190389,NPL,NY.GDP.PCAP.CD
2017,1034.28374906846,NPL,NY.GDP.PCAP.CD
2016,877.256454696737,NPL,NY.GDP.PCAP.CD
2015,875.543635474862,NPL,NY.GDP.PCAP.CD
2014,821.455224911731,NPL,NY.GDP.PCAP.CD
2013,803.269595420477,NPL,NY.GDP.PCAP.CD
2012,788.202937148377,NPL,NY.GDP.PCAP.CD
2011,785.518656222132,NPL,NY.GDP.PCAP.CD
2010,585.278491984574,NPL,NY.GDP.PCAP.CD
2009,473.078751198621,NPL,NY.GDP.PCAP.CD
2008,464.817391891529,NPL,NY.GDP.PCAP.CD
2007,385.449767660642,NPL,NY.GDP.PCAP.CD
2006,340.431796437968,NPL,NY.GDP.PCAP.CD
2005,309.024168339372,NPL,NY.GDP.PCAP.CD
2004,279.587750044428,NPL,NY.GDP.PCAP.CD
2003,246.429706587633,NPL,NY.GDP.PCAP.CD
2002,238.89140296106,NPL,NY.GDP.PCAP.CD
2001,240.795114544664,NPL,NY.GDP.PCAP.CD
2000,223.830289183078,NPL,NY.GDP.PCAP.CD
1999,208.646667913743,NPL,NY.GDP.PCAP.CD
1998,205.075246306069,NPL,NY.GDP.PCAP.CD
1997,211.834869589153,NPL,NY.GDP.PCAP.CD
1996,198.821907435345,NPL,NY.GDP.PCAP.CD
1995,197.843001330326,NPL,NY.GDP.PCAP.CD
1994,187.258176246151,NPL,NY.GDP.PCAP.CD
1993,172.805202579767,NPL,NY.GDP.PCAP.CD
1992,165.02959412726,NPL,NY.GDP.PCAP.CD
1991,195.716621410462,NPL,NY.GDP.PCAP.CD
1990,185.794600449903,NPL,NY.GDP.PCAP.CD
2021,14989.6647450751,NRU,NY.GDP.PCAP.CD
2020,10695.6993301601,NRU,NY.GDP.PCAP.CD
2019,10776.8284610316,NRU,NY.GDP.PCAP.CD
2018,11408.6947593898,NRU,NY.GDP.PCAP.CD
2017,9613.41209082575,NRU,NY.GDP.PCAP.CD
2016,8724.30700255019,NRU,NY.GDP.PCAP.CD
2015,7703.43149943923,NRU,NY.GDP.PCAP.CD
2014,9193.09784447237,NRU,NY.GDP.PCAP.CD
2013,8974.51886874433,NRU,NY.GDP.PCAP.CD
2012,9817.36872216004,NRU,NY.GDP.PCAP.CD
2011,6480.90451339597,NRU,NY.GDP.PCAP.CD
2010,4735.92000502092,NRU,NY.GDP.PCAP.CD
2009,4410.56764668962,NRU,NY.GDP.PCAP.CD
2008,3756.84531228766,NRU,NY.GDP.PCAP.CD
2007,2272.15291307045,NRU,NY.GDP.PCAP.CD
2006,2910.14145794684,NRU,NY.GDP.PCAP.CD
2005,2992.40382776926,NRU,NY.GDP.PCAP.CD
2004,3040.51349889,NRU,NY.GDP.PCAP.CD
2003,2463.28259078079,NRU,NY.GDP.PCAP.CD
2002,2084.64824520971,NRU,NY.GDP.PCAP.CD
2001,2232.30874026726,NRU,NY.GDP.PCAP.CD
2000,2648.60152860938,NRU,NY.GDP.PCAP.CD
1999,2682.69486680046,NRU,NY.GDP.PCAP.CD
1998,2908.84986525428,NRU,NY.GDP.PCAP.CD
1997,3661.02846701327,NRU,NY.GDP.PCAP.CD
1996,3678.56242894634,NRU,NY.GDP.PCAP.CD
1995,3932.0910939209,NRU,NY.GDP.PCAP.CD
1994,3920.53972987914,NRU,NY.GDP.PCAP.CD
1993,4310.24433298623,NRU,NY.GDP.PCAP.CD
1992,5102.59685913907,NRU,NY.GDP.PCAP.CD
1991,5333.37954889626,NRU,NY.GDP.PCAP.CD
1990,5775.55347423089,NRU,NY.GDP.PCAP.CD
2021,49624.1816729553,NZL,NY.GDP.PCAP.CD
2020,41785.6922905898,NZL,NY.GDP.PCAP.CD
2019,42747.2099299966,NZL,NY.GDP.PCAP.CD
2018,43228.6976473771,NZL,NY.GDP.PCAP.CD
2017,42913.186956185,NZL,NY.GDP.PCAP.CD
2016,40070.8956577431,NZL,NY.GDP.PCAP.CD
2015,38639.3501941427,NZL,NY.GDP.PCAP.CD
2014,44578.2253868016,NZL,NY.GDP.PCAP.CD
2013,42977.388040868,NZL,NY.GDP.PCAP.CD
2012,39974.2997334925,NZL,NY.GDP.PCAP.CD
2011,38388.5280906616,NZL,NY.GDP.PCAP.CD
2010,33676.7741239925,NZL,NY.GDP.PCAP.CD
2009,28209.3623271229,NZL,NY.GDP.PCAP.CD
2008,31252.9625640673,NZL,NY.GDP.PCAP.CD
2007,32479.9817381467,NZL,NY.GDP.PCAP.CD
2006,26654.5932018985,NZL,NY.GDP.PCAP.CD
2005,27751.0654708859,NZL,NY.GDP.PCAP.CD
2004,25420.234882944,NZL,NY.GDP.PCAP.CD
2003,21913.7081719961,NZL,NY.GDP.PCAP.CD
2002,16874.1874918196,NZL,NY.GDP.PCAP.CD
2001,13882.8568268586,NZL,NY.GDP.PCAP.CD
2000,13641.1027183822,NZL,NY.GDP.PCAP.CD
1999,15322.2238340267,NZL,NY.GDP.PCAP.CD
1998,14738.4455703918,NZL,NY.GDP.PCAP.CD
1997,17474.187029724,NZL,NY.GDP.PCAP.CD
1996,18794.436039393,NZL,NY.GDP.PCAP.CD
1995,17400.4201848172,NZL,NY.GDP.PCAP.CD
1994,15280.3127842922,NZL,NY.GDP.PCAP.CD
1993,13094.3454502639,NZL,NY.GDP.PCAP.CD
1992,11793.1392416214,NZL,NY.GDP.PCAP.CD
1991,12230.0734548834,NZL,NY.GDP.PCAP.CD
1990,13663.0216184298,NZL,NY.GDP.PCAP.CD
2021,19403.4600160211,OMN,NY.GDP.PCAP.CD
2020,16784.8630630058,OMN,NY.GDP.PCAP.CD
2019,19180.1864152801,OMN,NY.GDP.PCAP.CD
2018,19901.7615642016,OMN,NY.GDP.PCAP.CD
2017,17820.0661809335,OMN,NY.GDP.PCAP.CD
2016,17110.1897460545,OMN,NY.GDP.PCAP.CD
2015,18808.3077921839,OMN,NY.GDP.PCAP.CD
2014,23160.6502252547,OMN,NY.GDP.PCAP.CD
2013,23458.0233840053,OMN,NY.GDP.PCAP.CD
2012,24642.2978768596,OMN,NY.GDP.PCAP.CD
2011,25188.0074151885,OMN,NY.GDP.PCAP.CD
2010,23570.1798147325,OMN,NY.GDP.PCAP.CD
2009,20655.9180249218,OMN,NY.GDP.PCAP.CD
2008,26576.779241509,OMN,NY.GDP.PCAP.CD
2007,18792.653772482,OMN,NY.GDP.PCAP.CD
2006,16930.8565071853,OMN,NY.GDP.PCAP.CD
2005,14434.8577924647,OMN,NY.GDP.PCAP.CD
2004,11800.8507411171,OMN,NY.GDP.PCAP.CD
2003,10463.5425832141,OMN,NY.GDP.PCAP.CD
2002,9869.13050219438,OMN,NY.GDP.PCAP.CD
2001,9611.96360191054,OMN,NY.GDP.PCAP.CD
2000,9753.84755185404,OMN,NY.GDP.PCAP.CD
1999,7915.44169380534,OMN,NY.GDP.PCAP.CD
1998,7219.02932432025,OMN,NY.GDP.PCAP.CD
1997,8234.64063759005,OMN,NY.GDP.PCAP.CD
1996,8068.00076784612,OMN,NY.GDP.PCAP.CD
1995,7414.30279204109,OMN,NY.GDP.PCAP.CD
1994,7068.38996979073,OMN,NY.GDP.PCAP.CD
1993,7038.9301587736,OMN,NY.GDP.PCAP.CD
1992,7317.78815838166,OMN,NY.GDP.PCAP.CD
1991,6977.3285922345,OMN,NY.GDP.PCAP.CD
1990,7545.70305230441,OMN,NY.GDP.PCAP.CD
2021,1455.31922370186,PAK,NY.GDP.PCAP.CD
2020,1278.39735206896,PAK,NY.GDP.PCAP.CD
2019,1390.41690981745,PAK,NY.GDP.PCAP.CD
2018,1569.33814626355,PAK,NY.GDP.PCAP.CD
2017,1519.23459514248,PAK,NY.GDP.PCAP.CD
2016,1424.69161195897,PAK,NY.GDP.PCAP.CD
2015,1380.47020838317,PAK,NY.GDP.PCAP.CD
2014,1266.61340849959,PAK,NY.GDP.PCAP.CD
2013,1225.4340119198,PAK,NY.GDP.PCAP.CD
2012,1204.36475491585,PAK,NY.GDP.PCAP.CD
2011,1131.73513834324,PAK,NY.GDP.PCAP.CD
2010,987.304571124485,PAK,NY.GDP.PCAP.CD
2009,963.788066395225,PAK,NY.GDP.PCAP.CD
2008,1067.04324565284,PAK,NY.GDP.PCAP.CD
2007,998.090114197524,PAK,NY.GDP.PCAP.CD
2006,900.873564984808,PAK,NY.GDP.PCAP.CD
2005,827.619861189926,PAK,NY.GDP.PCAP.CD
2004,771.902247348954,PAK,NY.GDP.PCAP.CD
2003,672.44178669894,PAK,NY.GDP.PCAP.CD
2002,599.937345723927,PAK,NY.GDP.PCAP.CD
2001,609.939506905073,PAK,NY.GDP.PCAP.CD
2000,642.338346499898,PAK,NY.GDP.PCAP.CD
1999,418.249257055367,PAK,NY.GDP.PCAP.CD
1998,424.453697798497,PAK,NY.GDP.PCAP.CD
1997,438.030942680153,PAK,NY.GDP.PCAP.CD
1996,456.996961832943,PAK,NY.GDP.PCAP.CD
1995,450.550279346206,PAK,NY.GDP.PCAP.CD
1994,399.955927561352,PAK,NY.GDP.PCAP.CD
1993,407.888140688466,PAK,NY.GDP.PCAP.CD
1992,395.67720859593,PAK,NY.GDP.PCAP.CD
1991,380.019843346229,PAK,NY.GDP.PCAP.CD
1990,344.45547384189,PAK,NY.GDP.PCAP.CD
2021,15509.8069109784,PAN,NY.GDP.PCAP.CD
2020,13290.5608347594,PAN,NY.GDP.PCAP.CD
2019,16477.9066285687,PAN,NY.GDP.PCAP.CD
2018,16151.3273478476,PAN,NY.GDP.PCAP.CD
2017,15694.6297454295,PAN,NY.GDP.PCAP.CD
2016,14832.3611608191,PAN,NY.GDP.PCAP.CD
2015,14082.6548502728,PAN,NY.GDP.PCAP.CD
2014,13213.1989637473,PAN,NY.GDP.PCAP.CD
2013,12273.3225037637,PAN,NY.GDP.PCAP.CD
2012,11064.8063606203,PAN,NY.GDP.PCAP.CD
2011,9662.29592216607,PAN,NY.GDP.PCAP.CD
2010,8331.46421351868,PAN,NY.GDP.PCAP.CD
2009,7796.92617035048,PAN,NY.GDP.PCAP.CD
2008,7347.59050324397,PAN,NY.GDP.PCAP.CD
2007,6317.81730274124,PAN,NY.GDP.PCAP.CD
2006,5528.76705469354,PAN,NY.GDP.PCAP.CD
2005,5017.7410922824,PAN,NY.GDP.PCAP.CD
2004,4644.56582353041,PAN,NY.GDP.PCAP.CD
2003,4264.66428846636,PAN,NY.GDP.PCAP.CD
2002,4090.58617397129,PAN,NY.GDP.PCAP.CD
2001,3991.7767076924,PAN,NY.GDP.PCAP.CD
2000,3975.09308659503,PAN,NY.GDP.PCAP.CD
1999,3950.34145012809,PAN,NY.GDP.PCAP.CD
1998,3807.83869182014,PAN,NY.GDP.PCAP.CD
1997,3545.97670881078,PAN,NY.GDP.PCAP.CD
1996,3308.18429574276,PAN,NY.GDP.PCAP.CD
1995,3513.89737854631,PAN,NY.GDP.PCAP.CD
1994,3508.19570069218,PAN,NY.GDP.PCAP.CD
1993,3358.41411740053,PAN,NY.GDP.PCAP.CD
1992,3139.89952899581,PAN,NY.GDP.PCAP.CD
1991,2820.54547665418,PAN,NY.GDP.PCAP.CD
1990,2620.13827266274,PAN,NY.GDP.PCAP.CD
2021,6826.9720069846,PER,NY.GDP.PCAP.CD
2020,6133.32552410183,PER,NY.GDP.PCAP.CD
2019,7037.00803692604,PER,NY.GDP.PCAP.CD
2018,6978.49121548627,PER,NY.GDP.PCAP.CD
2017,6736.16693725487,PER,NY.GDP.PCAP.CD
2016,6217.03599995447,PER,NY.GDP.PCAP.CD
2015,6231.71150338894,PER,NY.GDP.PCAP.CD
2014,6667.13410360861,PER,NY.GDP.PCAP.CD
2013,6746.80025696601,PER,NY.GDP.PCAP.CD
2012,6519.37852981527,PER,NY.GDP.PCAP.CD
2011,5861.35793645245,PER,NY.GDP.PCAP.CD
2010,5072.11494019615,PER,NY.GDP.PCAP.CD
2009,4181.18755462253,PER,NY.GDP.PCAP.CD
2008,4197.58444634142,PER,NY.GDP.PCAP.CD
2007,3581.0893081917,PER,NY.GDP.PCAP.CD
2006,3129.55996496982,PER,NY.GDP.PCAP.CD
2005,2706.66947297608,PER,NY.GDP.PCAP.CD
2004,2397.25147277714,PER,NY.GDP.PCAP.CD
2003,2129.44114197634,PER,NY.GDP.PCAP.CD
2002,2007.37019626753,PER,NY.GDP.PCAP.CD
2001,1929.57273038846,PER,NY.GDP.PCAP.CD
2000,1945.41338451698,PER,NY.GDP.PCAP.CD
1999,1916.53397367908,PER,NY.GDP.PCAP.CD
1998,2156.39377651613,PER,NY.GDP.PCAP.CD
1997,2300.67200774461,PER,NY.GDP.PCAP.CD
1996,2226.91682429265,PER,NY.GDP.PCAP.CD
1995,2189.53431515311,PER,NY.GDP.PCAP.CD
1994,1879.36657757919,PER,NY.GDP.PCAP.CD
1993,1487.67404314175,PER,NY.GDP.PCAP.CD
1992,1567.40910765128,PER,NY.GDP.PCAP.CD
1991,1527.38879472866,PER,NY.GDP.PCAP.CD
1990,1199.66666756615,PER,NY.GDP.PCAP.CD
2021,3484.38593882819,PHL,NY.GDP.PCAP.CD
2020,3227.57910235199,PHL,NY.GDP.PCAP.CD
2019,3400.78949772302,PHL,NY.GDP.PCAP.CD
2018,3168.51036606257,PHL,NY.GDP.PCAP.CD
2017,3038.12124955619,PHL,NY.GDP.PCAP.CD
2016,2985.19564020101,PHL,NY.GDP.PCAP.CD
2015,2909.85818014474,PHL,NY.GDP.PCAP.CD
2014,2866.83803767919,PHL,NY.GDP.PCAP.CD
2013,2781.27957670473,PHL,NY.GDP.PCAP.CD
2012,2614.61644410764,PHL,NY.GDP.PCAP.CD
2011,2383.91892526787,PHL,NY.GDP.PCAP.CD
2010,2162.91375885614,PHL,NY.GDP.PCAP.CD
2009,1864.45043406471,PHL,NY.GDP.PCAP.CD
2008,1959.29233534978,PHL,NY.GDP.PCAP.CD
2007,1712.65543282793,PHL,NY.GDP.PCAP.CD
2006,1426.14649179546,PHL,NY.GDP.PCAP.CD
2005,1220.46018559867,PHL,NY.GDP.PCAP.CD
2004,1099.63013023758,PHL,NY.GDP.PCAP.CD
2003,1027.2301192843,PHL,NY.GDP.PCAP.CD
2002,1014.90879320106,PHL,NY.GDP.PCAP.CD
2001,969.530611744453,PHL,NY.GDP.PCAP.CD
2000,1050.79272954492,PHL,NY.GDP.PCAP.CD
1999,1101.43515975318,PHL,NY.GDP.PCAP.CD
1998,982.865943728564,PHL,NY.GDP.PCAP.CD
1997,1273.27604875636,PHL,NY.GDP.PCAP.CD
1996,1311.09249403865,PHL,NY.GDP.PCAP.CD
1995,1199.84171414993,PHL,NY.GDP.PCAP.CD
1994,1059.9838951587,PHL,NY.GDP.PCAP.CD
1993,918.642953796961,PHL,NY.GDP.PCAP.CD
1992,916.515694532029,PHL,NY.GDP.PCAP.CD
1991,804.323330530547,PHL,NY.GDP.PCAP.CD
1990,803.572588255813,PHL,NY.GDP.PCAP.CD
2021,13257.2066721026,PLW,NY.GDP.PCAP.CD
2020,14556.5896891862,PLW,NY.GDP.PCAP.CD
2019,15841.1935329812,PLW,NY.GDP.PCAP.CD
2018,16197.7254546986,PLW,NY.GDP.PCAP.CD
2017,16034.1342914889,PLW,NY.GDP.PCAP.CD
2016,16762.5723436534,PLW,NY.GDP.PCAP.CD
2015,15690.7586522228,PLW,NY.GDP.PCAP.CD
2014,13726.0222622072,PLW,NY.GDP.PCAP.CD
2013,12768.9097206482,PLW,NY.GDP.PCAP.CD
2012,12145.3644807205,PLW,NY.GDP.PCAP.CD
2011,11000.879522071,PLW,NY.GDP.PCAP.CD
2010,10229.0878451837,PLW,NY.GDP.PCAP.CD
2009,10155.4332139612,PLW,NY.GDP.PCAP.CD
2008,10582.739754853,PLW,NY.GDP.PCAP.CD
2007,10408.4343591338,PLW,NY.GDP.PCAP.CD
2006,9885.14775685194,PLW,NY.GDP.PCAP.CD
2005,9639.65891316414,PLW,NY.GDP.PCAP.CD
2004,8395.13622603431,PLW,NY.GDP.PCAP.CD
2003,7862.04283025586,PLW,NY.GDP.PCAP.CD
2002,8340.53735322771,PLW,NY.GDP.PCAP.CD
2001,8239.63931376602,PLW,NY.GDP.PCAP.CD
2000,7797.25727395975,PLW,NY.GDP.PCAP.CD
1999,7629.56986402836,PLW,NY.GDP.PCAP.CD
1998,8047.91621679983,PLW,NY.GDP.PCAP.CD
1997,7944.59907223327,PLW,NY.GDP.PCAP.CD
1996,7788.29726974057,PLW,NY.GDP.PCAP.CD
1995,7038.00523407967,PLW,NY.GDP.PCAP.CD
1994,6329.06976744186,PLW,NY.GDP.PCAP.CD
1993,5891.50378695334,PLW,NY.GDP.PCAP.CD
1992,6552.7112389768,PLW,NY.GDP.PCAP.CD
1991,6824.34353785065,PLW,NY.GDP.PCAP.CD
1990,6402.929615309,PLW,NY.GDP.PCAP.CD
2021,2607.57861884395,PNG,NY.GDP.PCAP.CD
2020,2429.61134586681,PNG,NY.GDP.PCAP.CD
2019,2575.77274251891,PNG,NY.GDP.PCAP.CD
2018,2566.36833735041,PNG,NY.GDP.PCAP.CD
2017,2477.76530986323,PNG,NY.GDP.PCAP.CD
2016,2316.39479758492,PNG,NY.GDP.PCAP.CD
2015,2484.5963398603,PNG,NY.GDP.PCAP.CD
2014,2723.17529825196,PNG,NY.GDP.PCAP.CD
2013,2560.77458976327,PNG,NY.GDP.PCAP.CD
2012,2635.0873631547,PNG,NY.GDP.PCAP.CD
2011,2288.37591141234,PNG,NY.GDP.PCAP.CD
2010,1866.86889851208,PNG,NY.GDP.PCAP.CD
2009,1568.83193368607,PNG,NY.GDP.PCAP.CD
2008,1624.79319935188,PNG,NY.GDP.PCAP.CD
2007,1370.753415829,PNG,NY.GDP.PCAP.CD
2006,1238.18282926706,PNG,NY.GDP.PCAP.CD
2005,744.486489977433,PNG,NY.GDP.PCAP.CD
2004,620.596147680561,PNG,NY.GDP.PCAP.CD
2003,577.467922387259,PNG,NY.GDP.PCAP.CD
2002,506.331789534482,PNG,NY.GDP.PCAP.CD
2001,537.847459634131,PNG,NY.GDP.PCAP.CD
2000,635.957919047725,PNG,NY.GDP.PCAP.CD
1999,649.994719718763,PNG,NY.GDP.PCAP.CD
1998,733.479860137662,PNG,NY.GDP.PCAP.CD
1997,989.721550965343,PNG,NY.GDP.PCAP.CD
1996,1071.04185150251,PNG,NY.GDP.PCAP.CD
1995,998.229967376131,PNG,NY.GDP.PCAP.CD
1994,1228.24343638772,PNG,NY.GDP.PCAP.CD
1993,1151.28388116601,PNG,NY.GDP.PCAP.CD
1992,1050.7071689258,PNG,NY.GDP.PCAP.CD
1991,941.707721616563,PNG,NY.GDP.PCAP.CD
1990,826.317152082832,PNG,NY.GDP.PCAP.CD
2021,18635.5104895754,POL,NY.GDP.PCAP.CD
2020,15987.5753654045,POL,NY.GDP.PCAP.CD
2019,15874.5220531254,POL,NY.GDP.PCAP.CD
2018,15658.2120316794,POL,NY.GDP.PCAP.CD
2017,13913.3402919927,POL,NY.GDP.PCAP.CD
2016,12464.0110508476,POL,NY.GDP.PCAP.CD
2015,12637.5220324406,POL,NY.GDP.PCAP.CD
2014,14262.2841914116,POL,NY.GDP.PCAP.CD
2013,13621.9023794031,POL,NY.GDP.PCAP.CD
2012,13087.420943321,POL,NY.GDP.PCAP.CD
2011,13867.6669408192,POL,NY.GDP.PCAP.CD
2010,12567.7317676382,POL,NY.GDP.PCAP.CD
2009,11556.3026866026,POL,NY.GDP.PCAP.CD
2008,14048.5604672654,POL,NY.GDP.PCAP.CD
2007,11272.5293683383,POL,NY.GDP.PCAP.CD
2006,9068.85528307627,POL,NY.GDP.PCAP.CD
2005,8043.92332253757,POL,NY.GDP.PCAP.CD
2004,6711.72715262967,POL,NY.GDP.PCAP.CD
2003,5720.81366178104,POL,NY.GDP.PCAP.CD
2002,5223.45178967082,POL,NY.GDP.PCAP.CD
2001,5015.23790036613,POL,NY.GDP.PCAP.CD
2000,4520.64100449111,POL,NY.GDP.PCAP.CD
1999,4415.50067547826,POL,NY.GDP.PCAP.CD
1998,4533.5356551781,POL,NY.GDP.PCAP.CD
1997,4137.00831823145,POL,NY.GDP.PCAP.CD
1996,4163.51195431959,POL,NY.GDP.PCAP.CD
1995,3700.95956775144,POL,NY.GDP.PCAP.CD
1994,2874.83163555069,POL,NY.GDP.PCAP.CD
1993,2497.13055936127,POL,NY.GDP.PCAP.CD
1992,2459.02068468253,POL,NY.GDP.PCAP.CD
1991,2235.54108862522,POL,NY.GDP.PCAP.CD
1990,1731.2095094382,POL,NY.GDP.PCAP.CD
2021,32619.250416757,PRI,NY.GDP.PCAP.CD
2020,31427.4291136799,PRI,NY.GDP.PCAP.CD
2019,32916.866800639,PRI,NY.GDP.PCAP.CD
2018,31615.0667918433,PRI,NY.GDP.PCAP.CD
2017,31108.7527508912,PRI,NY.GDP.PCAP.CD
2016,30627.1634017011,PRI,NY.GDP.PCAP.CD
2015,29763.4883013861,PRI,NY.GDP.PCAP.CD
2014,28981.4573305866,PRI,NY.GDP.PCAP.CD
2013,28513.1657351067,PRI,NY.GDP.PCAP.CD
2012,27944.7338937424,PRI,NY.GDP.PCAP.CD
2011,27278.8830499205,PRI,NY.GDP.PCAP.CD
2010,26435.74878578,PRI,NY.GDP.PCAP.CD
2009,25768.7258883384,PRI,NY.GDP.PCAP.CD
2008,24898.3345857045,PRI,NY.GDP.PCAP.CD
2007,23664.8823485096,PRI,NY.GDP.PCAP.CD
2006,22935.9411586313,PRI,NY.GDP.PCAP.CD
